Autor1,Autor2,Score
37292.0,16897.0,0.0000
42767.0,62650.0,1.0000
52993.0,24308.0,0.0000
6930.0,78028.0,0.0000
104548.0,20890.0,0.0000
5143.0,63117.0,0.0000
76946.0,95982.0,0.0000
28796.0,97930.0,0.0000
49184.0,56054.0,1.0000
91930.0,2657.0,1.0000
13890.0,73207.0,0.0000
114151.0,53913.0,1.0000
114192.0,133084.0,0.0000
101024.0,125316.0,0.0000
53629.0,70424.0,0.0000
94916.0,51087.0,0.0000
31104.0,115336.0,0.0000
179.0,104049.0,0.0000
70637.0,53423.0,0.0000
7292.0,68630.0,0.0000
28264.0,28252.0,0.0000
92872.0,80740.0,0.0000
97202.0,124291.0,0.0000
73133.0,32371.0,0.0000
55678.0,27587.0,0.0000
107019.0,4065.0,0.0000
74302.0,100735.0,0.0000
93868.0,22241.0,1.0000
84145.0,38513.0,0.0000
40508.0,71329.0,0.0000
67791.0,2263.0,0.0000
26972.0,17318.0,0.0000
1950.0,105316.0,1.0000
108330.0,76511.0,0.0000
57448.0,100721.0,1.0000
8980.0,80429.0,0.0000
47646.0,20206.0,1.0000
67587.0,114749.0,0.0000
90403.0,87316.0,1.0000
3658.0,106846.0,0.0000
89165.0,84013.0,1.0000
79129.0,132743.0,0.0000
42169.0,61452.0,1.0000
7896.0,26896.0,1.0000
91220.0,58254.0,1.0000
23631.0,50251.0,0.0000
23347.0,72562.0,0.0000
119745.0,58099.0,0.0000
98087.0,94958.0,0.0000
81903.0,83251.0,0.0000
95565.0,85482.0,1.0000
69901.0,98155.0,1.0000
54441.0,122937.0,0.0000
2932.0,5563.0,0.0000
115436.0,46733.0,0.0000
13950.0,8833.0,0.0000
20863.0,70225.0,0.0000
121075.0,91693.0,1.0000
68322.0,91646.0,0.0000
15555.0,41217.0,0.0000
131375.0,72444.0,0.0000
80371.0,108626.0,0.0000
103457.0,38109.0,0.0000
3907.0,86557.0,1.0000
59398.0,26174.0,0.0000
72370.0,18694.0,0.0000
123674.0,57624.0,1.0000
4154.0,51360.0,1.0000
118579.0,64649.0,0.0000
53342.0,69883.0,0.0000
21912.0,31255.0,0.0000
51545.0,70639.0,1.0000
43712.0,75547.0,1.0000
36015.0,66698.0,0.0000
118655.0,54183.0,0.0000
22672.0,100730.0,1.0000
71762.0,86838.0,0.0000
39447.0,1776.0,0.0000
104273.0,42348.0,1.0000
59376.0,29985.0,1.0000
56404.0,13596.0,1.0000
2964.0,57988.0,0.0000
15646.0,126992.0,1.0000
84156.0,39769.0,0.0000
100573.0,68025.0,1.0000
23120.0,107546.0,1.0000
60690.0,66022.0,0.0000
13627.0,48350.0,0.0000
97974.0,64336.0,1.0000
126239.0,112343.0,0.0000
106884.0,74203.0,0.0000
61872.0,5802.0,0.0000
85508.0,52744.0,0.0000
62004.0,78529.0,0.0000
130840.0,88491.0,1.0000
61077.0,123602.0,0.0000
113622.0,91858.0,0.0000
124701.0,124533.0,0.0000
74853.0,30790.0,1.0000
122911.0,18228.0,0.0000
83507.0,48051.0,0.0000
42485.0,30920.0,0.0000
113277.0,42304.0,0.0000
45228.0,30703.0,1.0000
23211.0,125784.0,0.0000
28917.0,88176.0,1.0000
9696.0,14687.0,1.0000
92504.0,126394.0,0.0000
65620.0,57474.0,0.0000
93804.0,56039.0,1.0000
58187.0,66526.0,1.0000
38439.0,84457.0,1.0000
64235.0,29355.0,0.0000
48662.0,50538.0,1.0000
126199.0,28429.0,0.0000
48802.0,29959.0,0.0000
123696.0,101037.0,0.0000
71163.0,42094.0,0.0000
95062.0,51517.0,0.0000
46263.0,22684.0,1.0000
96463.0,85832.0,0.0000
44392.0,90000.0,0.0000
110787.0,112612.0,1.0000
3889.0,76949.0,1.0000
101262.0,49976.0,0.0000
53629.0,49567.0,1.0000
48649.0,97217.0,0.0000
25536.0,74685.0,0.0000
125061.0,64277.0,0.0000
20469.0,34810.0,0.0000
51728.0,76920.0,0.0000
54439.0,24909.0,1.0000
113310.0,20756.0,1.0000
3504.0,6441.0,0.0000
6845.0,21416.0,0.0000
66033.0,51778.0,1.0000
90910.0,9900.0,1.0000
61440.0,98150.0,1.0000
51684.0,90899.0,1.0000
57866.0,5885.0,0.0000
77292.0,92500.0,0.0000
44934.0,101318.0,0.0000
51964.0,118280.0,0.0000
1372.0,112720.0,0.0000
128856.0,30063.0,1.0000
119.0,82905.0,1.0000
53568.0,71717.0,0.0000
111729.0,26202.0,0.0000
81539.0,121968.0,1.0000
70284.0,110713.0,0.0000
46902.0,103989.0,0.0000
110470.0,30160.0,0.0000
129737.0,66995.0,0.0000
99774.0,56945.0,0.0000
23139.0,45787.0,0.0000
23306.0,116007.0,0.0000
40729.0,47451.0,0.0000
98714.0,17806.0,1.0000
60115.0,130604.0,1.0000
31187.0,44072.0,0.0000
39446.0,100581.0,0.0000
131212.0,70336.0,0.0000
63171.0,38861.0,1.0000
26324.0,43649.0,1.0000
130153.0,124998.0,0.0000
129362.0,122581.0,1.0000
124359.0,24677.0,0.0000
83089.0,65627.0,0.0000
5807.0,44495.0,0.0000
92626.0,86266.0,1.0000
4686.0,89020.0,0.0000
33778.0,97389.0,1.0000
10110.0,103673.0,0.0000
97847.0,20545.0,0.0000
102955.0,66636.0,0.0000
55343.0,2855.0,0.0000
89838.0,103770.0,1.0000
19479.0,12033.0,0.0000
91557.0,130274.0,1.0000
2121.0,79811.0,0.0000
11479.0,791.0,0.0000
106228.0,20464.0,0.0000
107702.0,125994.0,0.0000
28748.0,21147.0,0.0000
11159.0,74789.0,1.0000
29218.0,110752.0,0.0000
57649.0,127225.0,1.0000
115240.0,20207.0,1.0000
125942.0,99566.0,0.0000
122581.0,129273.0,0.0000
68639.0,59177.0,1.0000
61116.0,88884.0,0.0000
50449.0,124216.0,1.0000
28431.0,6689.0,0.0000
25471.0,104300.0,0.0000
26353.0,25206.0,0.0000
102951.0,46109.0,1.0000
18666.0,49633.0,0.0000
106121.0,67746.0,0.0000
94881.0,47714.0,0.0000
45793.0,92817.0,0.0000
7721.0,94304.0,0.0000
84013.0,23914.0,0.0000
108409.0,8797.0,1.0000
117288.0,64629.0,0.0000
81188.0,76345.0,0.0000
32724.0,30222.0,0.0000
3711.0,55807.0,0.0000
61701.0,91186.0,0.0000
71245.0,124636.0,1.0000
56913.0,130234.0,0.0000
105827.0,29423.0,1.0000
43892.0,64974.0,0.0000
111046.0,106050.0,0.0000
110740.0,53651.0,0.0000
12929.0,48358.0,1.0000
111660.0,96596.0,0.0000
6417.0,38633.0,1.0000
80464.0,8552.0,0.0000
123798.0,100260.0,1.0000
23740.0,21405.0,0.0000
87593.0,124140.0,0.0000
93597.0,68156.0,0.0000
40343.0,3504.0,1.0000
40034.0,20177.0,1.0000
130853.0,26147.0,0.0000
100465.0,38226.0,0.0000
101610.0,85013.0,0.0000
108143.0,108604.0,0.0000
80012.0,100296.0,0.0000
93226.0,26459.0,0.0000
80113.0,8274.0,1.0000
59587.0,72466.0,1.0000
70970.0,114148.0,0.0000
60809.0,109770.0,1.0000
118478.0,96571.0,0.0000
63621.0,72570.0,0.0000
52128.0,30502.0,0.0000
101842.0,19970.0,0.0000
66301.0,3527.0,0.0000
1950.0,23279.0,1.0000
119480.0,52068.0,0.0000
12337.0,78361.0,0.0000
55978.0,63707.0,0.0000
109843.0,118743.0,0.0000
94634.0,27613.0,0.0000
47828.0,119097.0,0.0000
15524.0,42295.0,1.0000
92464.0,77107.0,0.0000
116957.0,100773.0,0.0000
2121.0,13396.0,1.0000
27442.0,77035.0,0.0000
97841.0,62119.0,0.0000
112293.0,88752.0,0.0000
86596.0,5519.0,1.0000
91215.0,25037.0,0.0000
14506.0,71389.0,0.0000
73218.0,52949.0,0.0000
18650.0,120491.0,0.0000
40006.0,131654.0,1.0000
103032.0,86691.0,0.0000
27588.0,105912.0,1.0000
9574.0,8106.0,0.0000
89165.0,63663.0,1.0000
117676.0,7926.0,0.0000
116988.0,40622.0,0.0000
115672.0,1187.0,0.0000
41037.0,38632.0,0.0000
40431.0,98941.0,1.0000
56768.0,127792.0,0.0000
21415.0,63965.0,1.0000
125204.0,4469.0,0.0000
100052.0,81435.0,0.0000
114365.0,29193.0,0.0000
17756.0,121196.0,0.0000
80123.0,120588.0,1.0000
59019.0,35153.0,0.0000
110529.0,70478.0,0.0000
93406.0,38313.0,0.0000
71554.0,104177.0,0.0000
42222.0,16794.0,0.0000
81539.0,99877.0,1.0000
56558.0,110484.0,0.0000
107397.0,47894.0,0.0000
56799.0,115314.0,1.0000
35290.0,122160.0,0.0000
51062.0,20518.0,0.0000
24330.0,102655.0,1.0000
46858.0,40181.0,0.0000
115313.0,66222.0,0.0000
96913.0,116216.0,1.0000
38439.0,69365.0,1.0000
118510.0,9997.0,0.0000
16959.0,117085.0,0.0000
28718.0,1897.0,1.0000
63877.0,89110.0,1.0000
113277.0,54055.0,0.0000
45039.0,123134.0,1.0000
102892.0,31077.0,0.0000
93177.0,121133.0,1.0000
26775.0,94390.0,1.0000
126053.0,36743.0,0.0000
60820.0,58062.0,1.0000
132760.0,57644.0,0.0000
62257.0,76571.0,1.0000
38171.0,105967.0,1.0000
14208.0,122076.0,0.0000
111938.0,72949.0,0.0000
783.0,71118.0,0.0000
93679.0,33615.0,0.0000
91549.0,109365.0,0.0000
90073.0,29336.0,0.0000
6874.0,83653.0,0.0000
43160.0,129641.0,0.0000
48202.0,51263.0,0.0000
64681.0,116399.0,1.0000
87296.0,9297.0,1.0000
20852.0,52136.0,0.0000
71440.0,51236.0,1.0000
95680.0,102194.0,0.0000
71297.0,19339.0,0.0000
39921.0,124756.0,0.0000
1895.0,5102.0,0.0000
2686.0,82610.0,1.0000
79468.0,86840.0,1.0000
60271.0,104241.0,0.0000
39447.0,127111.0,1.0000
56861.0,68452.0,0.0000
46491.0,17885.0,0.0000
48935.0,102576.0,0.0000
95482.0,81958.0,0.0000
27035.0,122568.0,1.0000
133026.0,46068.0,0.0000
92977.0,48642.0,1.0000
75148.0,110632.0,0.0000
120679.0,29096.0,1.0000
51206.0,85091.0,1.0000
133062.0,76949.0,1.0000
100992.0,48255.0,1.0000
46698.0,889.0,0.0000
29959.0,116319.0,1.0000
6335.0,42068.0,1.0000
70201.0,82588.0,0.0000
109952.0,116367.0,1.0000
71718.0,16195.0,0.0000
78793.0,29860.0,0.0000
106301.0,92437.0,0.0000
73248.0,34009.0,0.0000
5166.0,72610.0,0.0000
47176.0,81214.0,0.0000
18229.0,98589.0,1.0000
27701.0,112344.0,0.0000
107882.0,50475.0,1.0000
128782.0,12048.0,0.0000
56169.0,25717.0,0.0000
55857.0,132284.0,1.0000
110547.0,59376.0,1.0000
1868.0,32755.0,0.0000
109513.0,61806.0,1.0000
114632.0,122937.0,0.0000
25672.0,54542.0,0.0000
26821.0,8991.0,1.0000
9900.0,45533.0,1.0000
7592.0,118119.0,0.0000
26169.0,30705.0,0.0000
29920.0,17606.0,0.0000
81353.0,32079.0,0.0000
1351.0,43685.0,0.0000
106338.0,119683.0,0.0000
120199.0,47331.0,0.0000
55371.0,132615.0,0.0000
122003.0,2855.0,0.0000
9898.0,69903.0,1.0000
46451.0,34463.0,1.0000
5427.0,119959.0,1.0000
47857.0,10373.0,1.0000
62226.0,115741.0,0.0000
71602.0,27617.0,0.0000
124593.0,97495.0,1.0000
110325.0,93033.0,1.0000
67930.0,42205.0,1.0000
63174.0,110557.0,0.0000
86916.0,36102.0,0.0000
123763.0,128902.0,1.0000
58141.0,1439.0,1.0000
125189.0,24769.0,1.0000
42584.0,64691.0,1.0000
128857.0,109043.0,0.0000
115235.0,7923.0,0.0000
37540.0,52591.0,0.0000
132680.0,122310.0,0.0000
7814.0,114967.0,0.0000
45163.0,11041.0,0.0000
51769.0,4068.0,1.0000
38285.0,38590.0,1.0000
28527.0,97019.0,1.0000
97967.0,32724.0,1.0000
67457.0,335.0,0.0000
104047.0,76014.0,0.0000
114117.0,115209.0,0.0000
72438.0,101672.0,1.0000
85978.0,10058.0,0.0000
127129.0,52870.0,1.0000
67716.0,7033.0,0.0000
114865.0,18451.0,1.0000
36013.0,36741.0,1.0000
91666.0,7599.0,0.0000
104879.0,60426.0,1.0000
110356.0,102551.0,0.0000
38300.0,12081.0,1.0000
29984.0,126292.0,1.0000
57375.0,12350.0,1.0000
34525.0,95536.0,1.0000
28190.0,86839.0,1.0000
57163.0,27397.0,0.0000
122853.0,59550.0,0.0000
90426.0,116883.0,1.0000
6873.0,18445.0,0.0000
12081.0,77504.0,0.0000
129986.0,115142.0,0.0000
52037.0,37544.0,0.0000
118377.0,128150.0,1.0000
29740.0,88919.0,0.0000
93890.0,107141.0,1.0000
38724.0,35073.0,0.0000
18327.0,88219.0,0.0000
47722.0,108397.0,0.0000
89754.0,75068.0,1.0000
54415.0,44343.0,0.0000
64984.0,83746.0,0.0000
71624.0,64063.0,0.0000
42357.0,73765.0,1.0000
29631.0,18864.0,1.0000
57834.0,11753.0,0.0000
94868.0,104417.0,0.0000
21367.0,57834.0,0.0000
11154.0,8554.0,1.0000
21507.0,109332.0,0.0000
55977.0,115711.0,1.0000
55999.0,59032.0,0.0000
73218.0,22781.0,1.0000
101168.0,71583.0,0.0000
20863.0,42220.0,0.0000
52870.0,46691.0,0.0000
89804.0,20868.0,0.0000
91070.0,40783.0,1.0000
121839.0,4288.0,0.0000
50586.0,40411.0,0.0000
122310.0,106780.0,0.0000
107647.0,81960.0,1.0000
86549.0,95180.0,0.0000
127635.0,52086.0,0.0000
33609.0,28143.0,1.0000
75772.0,68242.0,0.0000
132680.0,126959.0,0.0000
45053.0,54173.0,1.0000
13144.0,26713.0,0.0000
40402.0,45086.0,1.0000
45105.0,19890.0,1.0000
42349.0,84334.0,0.0000
63553.0,98477.0,0.0000
55605.0,39480.0,1.0000
72811.0,27557.0,1.0000
18471.0,40758.0,1.0000
131451.0,23627.0,0.0000
88931.0,15182.0,0.0000
76893.0,23141.0,1.0000
29629.0,102205.0,1.0000
20298.0,128937.0,1.0000
16359.0,42300.0,1.0000
118573.0,29295.0,1.0000
108535.0,101266.0,0.0000
88216.0,34270.0,0.0000
5710.0,27125.0,0.0000
99104.0,57814.0,0.0000
66033.0,122489.0,0.0000
45167.0,86960.0,0.0000
114817.0,47208.0,1.0000
50102.0,126168.0,0.0000
54360.0,130275.0,0.0000
64186.0,132206.0,0.0000
4293.0,94274.0,0.0000
59489.0,95242.0,0.0000
9283.0,63878.0,0.0000
86787.0,128985.0,1.0000
61862.0,62562.0,1.0000
104450.0,1904.0,1.0000
129044.0,95261.0,1.0000
56051.0,29376.0,1.0000
102686.0,39969.0,0.0000
52705.0,120929.0,1.0000
11412.0,79552.0,0.0000
23738.0,110385.0,0.0000
70758.0,4742.0,1.0000
27412.0,31501.0,1.0000
115900.0,19973.0,0.0000
133098.0,19869.0,0.0000
114018.0,103028.0,1.0000
127757.0,8705.0,0.0000
115255.0,110411.0,0.0000
24455.0,16783.0,1.0000
109602.0,7922.0,0.0000
11159.0,53942.0,1.0000
23372.0,43025.0,0.0000
3852.0,126982.0,1.0000
17449.0,78433.0,0.0000
120163.0,73140.0,0.0000
25385.0,76531.0,0.0000
77019.0,93986.0,0.0000
94410.0,63142.0,1.0000
64666.0,59554.0,0.0000
101897.0,112073.0,1.0000
13622.0,37303.0,0.0000
13625.0,70458.0,0.0000
97135.0,121653.0,0.0000
119681.0,45983.0,1.0000
96262.0,42556.0,0.0000
77641.0,128876.0,1.0000
93404.0,106964.0,0.0000
35318.0,29274.0,0.0000
94269.0,97906.0,1.0000
67643.0,118396.0,1.0000
43405.0,17147.0,0.0000
26861.0,84629.0,1.0000
45989.0,28430.0,0.0000
3739.0,1482.0,0.0000
60598.0,91926.0,0.0000
55345.0,92625.0,1.0000
106546.0,69040.0,1.0000
7757.0,33101.0,0.0000
23256.0,60077.0,1.0000
22150.0,47055.0,0.0000
12164.0,68758.0,0.0000
90538.0,56768.0,0.0000
126862.0,82071.0,0.0000
128032.0,99561.0,0.0000
14716.0,67554.0,1.0000
104049.0,37479.0,0.0000
30912.0,100581.0,0.0000
89091.0,70241.0,1.0000
30179.0,68469.0,0.0000
63505.0,18442.0,0.0000
28529.0,50934.0,0.0000
117442.0,34732.0,0.0000
64456.0,11685.0,1.0000
54425.0,5677.0,0.0000
19417.0,54951.0,0.0000
120774.0,62078.0,1.0000
13584.0,64789.0,0.0000
80998.0,28692.0,0.0000
87885.0,12008.0,0.0000
48352.0,52211.0,0.0000
18873.0,67670.0,0.0000
56398.0,56857.0,0.0000
110341.0,76749.0,0.0000
100404.0,75347.0,0.0000
90912.0,18952.0,0.0000
53034.0,113753.0,0.0000
91008.0,52211.0,0.0000
102818.0,79450.0,0.0000
54947.0,47315.0,1.0000
87593.0,43128.0,0.0000
56217.0,128858.0,0.0000
99718.0,69184.0,1.0000
101872.0,50484.0,1.0000
51979.0,42314.0,1.0000
2676.0,69424.0,0.0000
56210.0,122996.0,0.0000
104301.0,84851.0,1.0000
26339.0,51263.0,0.0000
76784.0,72422.0,0.0000
29489.0,52948.0,0.0000
93097.0,119416.0,0.0000
125462.0,44467.0,0.0000
122601.0,121041.0,0.0000
23347.0,51951.0,0.0000
26394.0,60813.0,1.0000
113138.0,27578.0,0.0000
41802.0,37540.0,0.0000
49630.0,117090.0,1.0000
62013.0,231.0,0.0000
69594.0,21385.0,0.0000
3047.0,71728.0,1.0000
101232.0,114818.0,0.0000
109843.0,33884.0,0.0000
44244.0,125280.0,0.0000
31079.0,27301.0,0.0000
6421.0,73603.0,1.0000
56054.0,25980.0,1.0000
9668.0,30132.0,1.0000
95181.0,35637.0,1.0000
40636.0,39492.0,0.0000
101218.0,48051.0,1.0000
116221.0,44335.0,0.0000
10915.0,130659.0,1.0000
74302.0,55506.0,0.0000
130044.0,125235.0,0.0000
55043.0,104000.0,0.0000
51489.0,21367.0,0.0000
40761.0,60640.0,1.0000
30952.0,25618.0,0.0000
67336.0,96238.0,0.0000
111396.0,93158.0,0.0000
113223.0,118342.0,0.0000
12909.0,104316.0,1.0000
102672.0,60224.0,0.0000
76880.0,37544.0,0.0000
125471.0,62853.0,0.0000
38645.0,20600.0,1.0000
110741.0,117384.0,1.0000
66256.0,117085.0,0.0000
53342.0,63310.0,0.0000
80472.0,105990.0,0.0000
69250.0,111015.0,1.0000
50691.0,28252.0,0.0000
63117.0,17459.0,1.0000
84032.0,22568.0,0.0000
84918.0,72604.0,0.0000
127795.0,80380.0,1.0000
112479.0,117419.0,0.0000
126769.0,62011.0,0.0000
113053.0,26361.0,1.0000
766.0,80012.0,0.0000
44385.0,21913.0,0.0000
121223.0,9268.0,1.0000
110422.0,41192.0,1.0000
46963.0,107807.0,0.0000
83492.0,3241.0,0.0000
2859.0,59547.0,1.0000
22241.0,116069.0,1.0000
26769.0,63487.0,0.0000
75042.0,87390.0,1.0000
89326.0,89121.0,1.0000
24354.0,100884.0,0.0000
58136.0,27749.0,0.0000
19173.0,88202.0,0.0000
70201.0,73343.0,0.0000
132679.0,122425.0,1.0000
58217.0,7756.0,1.0000
19575.0,73044.0,0.0000
74193.0,13084.0,0.0000
53571.0,108734.0,0.0000
83375.0,132617.0,1.0000
37985.0,21337.0,0.0000
72815.0,77283.0,0.0000
3519.0,60219.0,1.0000
11007.0,36146.0,0.0000
97938.0,111711.0,0.0000
24000.0,7209.0,0.0000
41302.0,53347.0,0.0000
99259.0,55096.0,1.0000
43705.0,105363.0,1.0000
117175.0,83560.0,0.0000
94357.0,42995.0,1.0000
8553.0,125789.0,1.0000
118408.0,52870.0,1.0000
127702.0,74853.0,1.0000
16235.0,85092.0,0.0000
76641.0,61498.0,0.0000
89745.0,122182.0,1.0000
13068.0,8859.0,0.0000
77256.0,46982.0,0.0000
12757.0,124741.0,0.0000
132882.0,46415.0,0.0000
45616.0,88959.0,1.0000
119975.0,96327.0,0.0000
62359.0,107152.0,0.0000
94517.0,120482.0,0.0000
40776.0,86116.0,0.0000
117779.0,55849.0,0.0000
78921.0,51496.0,1.0000
40215.0,130455.0,0.0000
59747.0,54592.0,1.0000
52527.0,43892.0,0.0000
25138.0,122979.0,1.0000
89972.0,123698.0,0.0000
86563.0,81311.0,1.0000
112367.0,54225.0,0.0000
112386.0,88649.0,1.0000
14093.0,46013.0,0.0000
22462.0,41190.0,0.0000
56855.0,38979.0,0.0000
52037.0,14784.0,1.0000
14207.0,122391.0,0.0000
108201.0,69188.0,0.0000
43128.0,1804.0,0.0000
87579.0,3952.0,0.0000
127129.0,122894.0,1.0000
66557.0,131519.0,0.0000
119678.0,110431.0,0.0000
118583.0,123618.0,1.0000
58163.0,106945.0,0.0000
4284.0,1445.0,1.0000
10199.0,54904.0,0.0000
91591.0,46600.0,0.0000
22462.0,5542.0,0.0000
115330.0,60115.0,1.0000
74753.0,79645.0,0.0000
13572.0,116209.0,0.0000
63170.0,90285.0,1.0000
43483.0,104289.0,1.0000
131212.0,96530.0,0.0000
100138.0,51360.0,1.0000
49628.0,28210.0,1.0000
101346.0,2261.0,1.0000
117627.0,130561.0,1.0000
19830.0,27253.0,1.0000
120295.0,4475.0,0.0000
54546.0,131324.0,1.0000
72444.0,113868.0,0.0000
82887.0,120773.0,0.0000
112976.0,42098.0,0.0000
40419.0,32799.0,1.0000
92537.0,102748.0,0.0000
125380.0,55556.0,0.0000
55211.0,22358.0,0.0000
10715.0,124324.0,0.0000
19562.0,37721.0,1.0000
5542.0,46155.0,0.0000
80758.0,33779.0,1.0000
104395.0,130838.0,0.0000
29026.0,116343.0,0.0000
30710.0,129289.0,1.0000
64293.0,50247.0,1.0000
17000.0,130680.0,1.0000
124913.0,48688.0,0.0000
120177.0,60279.0,1.0000
61195.0,125017.0,1.0000
32319.0,102586.0,0.0000
28895.0,47263.0,0.0000
42327.0,43733.0,0.0000
4892.0,21542.0,1.0000
132364.0,25305.0,1.0000
1218.0,67299.0,0.0000
114289.0,40642.0,1.0000
8751.0,1958.0,1.0000
654.0,54906.0,0.0000
38607.0,87034.0,0.0000
30132.0,26351.0,0.0000
121966.0,38284.0,0.0000
80758.0,69420.0,0.0000
29559.0,4320.0,1.0000
83199.0,27581.0,1.0000
116567.0,105546.0,0.0000
93868.0,70748.0,0.0000
48666.0,18237.0,1.0000
47045.0,104525.0,1.0000
39443.0,73618.0,0.0000
120482.0,73000.0,0.0000
119360.0,47528.0,1.0000
43313.0,5050.0,0.0000
33798.0,106054.0,0.0000
90151.0,8413.0,0.0000
55051.0,108722.0,0.0000
17377.0,110713.0,0.0000
122853.0,31304.0,0.0000
113430.0,26922.0,0.0000
58666.0,90577.0,0.0000
67414.0,32791.0,1.0000
23896.0,4287.0,1.0000
106.0,426.0,1.0000
26733.0,15020.0,0.0000
98949.0,72444.0,0.0000
95539.0,3877.0,0.0000
46153.0,126587.0,0.0000
116603.0,29736.0,0.0000
114284.0,73762.0,1.0000
68739.0,37985.0,0.0000
63621.0,26826.0,1.0000
107365.0,52137.0,0.0000
20903.0,73420.0,0.0000
132285.0,113555.0,0.0000
64157.0,125911.0,0.0000
105277.0,99211.0,0.0000
88224.0,48256.0,1.0000
108453.0,24135.0,0.0000
10199.0,29997.0,1.0000
116885.0,27617.0,1.0000
120804.0,95843.0,0.0000
40767.0,12039.0,1.0000
54198.0,8310.0,0.0000
126016.0,117784.0,0.0000
131215.0,9208.0,0.0000
52683.0,20665.0,0.0000
9896.0,68444.0,0.0000
87415.0,50515.0,0.0000
82561.0,96687.0,0.0000
85103.0,16957.0,1.0000
59491.0,114632.0,0.0000
26142.0,92123.0,1.0000
64062.0,111688.0,0.0000
131413.0,51697.0,1.0000
64834.0,97491.0,0.0000
52708.0,105103.0,0.0000
106951.0,11705.0,0.0000
73298.0,3148.0,0.0000
164.0,111407.0,0.0000
85997.0,52176.0,0.0000
122908.0,27666.0,0.0000
67717.0,53607.0,0.0000
131525.0,109371.0,1.0000
71801.0,62825.0,0.0000
16851.0,107024.0,0.0000
123478.0,44878.0,0.0000
96261.0,59080.0,0.0000
53457.0,62698.0,0.0000
106952.0,22017.0,0.0000
184.0,87010.0,1.0000
41304.0,53929.0,1.0000
60601.0,37070.0,0.0000
46373.0,89323.0,0.0000
64694.0,116209.0,0.0000
46857.0,28237.0,1.0000
43066.0,50223.0,0.0000
28002.0,67731.0,0.0000
112365.0,82749.0,0.0000
88541.0,75996.0,0.0000
84527.0,36923.0,0.0000
10161.0,45983.0,1.0000
113053.0,55977.0,0.0000
96100.0,60697.0,0.0000
20814.0,125915.0,1.0000
129367.0,53710.0,0.0000
66555.0,38323.0,0.0000
91329.0,47129.0,0.0000
25098.0,131413.0,1.0000
94531.0,131497.0,1.0000
76749.0,48561.0,0.0000
47261.0,127702.0,0.0000
53358.0,79201.0,1.0000
77847.0,35152.0,0.0000
101319.0,18984.0,1.0000
65541.0,74941.0,1.0000
105997.0,72311.0,1.0000
31930.0,15161.0,0.0000
108139.0,21084.0,0.0000
29644.0,69034.0,1.0000
63965.0,16058.0,1.0000
120464.0,116728.0,0.0000
3830.0,132663.0,0.0000
11273.0,9941.0,1.0000
74934.0,83016.0,0.0000
24752.0,66428.0,0.0000
108437.0,63803.0,0.0000
28748.0,45595.0,0.0000
15555.0,54949.0,0.0000
119091.0,122308.0,0.0000
15352.0,67730.0,0.0000
27311.0,58950.0,1.0000
18878.0,119543.0,1.0000
58712.0,128359.0,1.0000
70148.0,30193.0,0.0000
13627.0,64338.0,1.0000
95765.0,102912.0,0.0000
86525.0,119671.0,0.0000
29026.0,17292.0,1.0000
122349.0,88411.0,1.0000
19409.0,11430.0,0.0000
24637.0,117174.0,0.0000
36182.0,38350.0,0.0000
108539.0,67147.0,0.0000
109320.0,51722.0,1.0000
103799.0,40050.0,1.0000
5185.0,86691.0,0.0000
41666.0,114761.0,1.0000
96896.0,46673.0,0.0000
62968.0,58700.0,0.0000
6529.0,124216.0,0.0000
91807.0,3937.0,0.0000
29027.0,48199.0,0.0000
131127.0,110519.0,0.0000
76463.0,103587.0,0.0000
86721.0,76005.0,0.0000
68247.0,6021.0,0.0000
17440.0,112719.0,1.0000
68735.0,122712.0,1.0000
10114.0,80112.0,0.0000
72616.0,106837.0,1.0000
54018.0,94244.0,0.0000
85090.0,20514.0,0.0000
7371.0,45053.0,0.0000
13142.0,115084.0,0.0000
47096.0,46858.0,0.0000
21195.0,117419.0,0.0000
19400.0,104966.0,0.0000
116782.0,81826.0,1.0000
112260.0,77052.0,0.0000
75768.0,12645.0,0.0000
109953.0,26899.0,0.0000
39769.0,50292.0,0.0000
95495.0,80037.0,1.0000
78698.0,82651.0,0.0000
131534.0,81647.0,1.0000
37716.0,32004.0,0.0000
51121.0,19342.0,0.0000
65178.0,115975.0,1.0000
28334.0,35703.0,1.0000
68736.0,128433.0,1.0000
16021.0,50280.0,0.0000
44323.0,58887.0,1.0000
27779.0,13079.0,0.0000
114539.0,74191.0,1.0000
131850.0,7209.0,0.0000
131988.0,92516.0,1.0000
23648.0,80120.0,1.0000
35029.0,84881.0,0.0000
24896.0,1235.0,1.0000
110538.0,507.0,0.0000
15252.0,91617.0,1.0000
85563.0,7923.0,1.0000
15155.0,101425.0,0.0000
131588.0,20975.0,1.0000
72624.0,16265.0,1.0000
60312.0,79224.0,0.0000
129898.0,82071.0,0.0000
44075.0,21545.0,0.0000
35777.0,110295.0,0.0000
78554.0,70752.0,0.0000
78105.0,30948.0,0.0000
127225.0,51593.0,0.0000
126984.0,92472.0,1.0000
74341.0,104107.0,0.0000
45451.0,127757.0,1.0000
97101.0,25980.0,0.0000
129910.0,41567.0,0.0000
18021.0,114709.0,0.0000
58682.0,80352.0,0.0000
58159.0,101173.0,0.0000
84813.0,69869.0,1.0000
20113.0,63831.0,0.0000
112916.0,62459.0,1.0000
122386.0,42094.0,0.0000
18042.0,50037.0,0.0000
